id,t,y,x1,x2,x3
247,3,6.118499884,11,121,50
247,4,6.65949263,12,144,50
247,5,6.432828872,13,169,50
247,6,6.076547589,14,196,50
247,7,6.785362817,15,225,49
248,1,6.393536914,10,100,49
248,2,6.625500211,11,121,50
248,3,5.88826349,12,144,42
248,4,6.227735319,13,169,51
248,5,6.961870012,14,196,52
248,6,6.470702352,15,225,50
248,7,6.567435591,16,256,47
249,1,7.150826218,30,900,49
249,2,6.714003723,31,961,48
249,3,7.664355883,32,1024,48
249,4,7.342705726,33,1089,47
249,5,7.269413822,34,1156,48
249,6,7.854495581,35,1225,47
249,7,7.995328941,36,1296,48
250,1,7.04188292,18,324,48
250,2,6.499341598,19,361,47
250,3,6.762727596,20,400,48
250,4,7.098458862,21,441,48
250,5,6.599013466,22,484,48
250,6,7.111306836,23,529,48
250,7,7.125816052,24,576,48
251,1,6.609894065,6,36,50
251,2,7.188017429,7,49,49
251,3,7.15195397,8,64,49
251,4,6.967886705,9,81,50
251,5,7.594217369,10,100,49
251,6,7.468323998,11,121,50
251,7,7.303135652,12,144,49
252,1,7.753992064,25,625,49
252,2,7.00583743,26,676,47
252,3,8.409838083,27,729,49
252,4,7.68676333,28,784,48
252,5,7.956418941,29,841,49
252,6,8.156439426,30,900,48
252,7,7.793724372,31,961,47
253,1,6.910951111,7,49,49
253,2,7.308065516,8,64,32
253,3,7.143838732,9,81,49
253,4,7.250785728,10,100,49
253,5,7.139321671,11,121,34
253,6,7.710976921,12,144,49
253,7,7.583641246,13,169,49
254,1,6.260720638,33,1089,48
254,2,6.593683348,34,1156,48
254,3,6.513372133,35,1225,47
254,4,6.537125913,36,1296,48
254,5,6.926065385,37,1369,48
254,6,7.043462906,38,1444,48
254,7,6.843778968,39,1521,24
255,1,6.56308223,3,9,48
255,2,6.805964229,4,16,11
255,3,6.914744219,5,25,37
255,4,7.145280072,6,36,50
255,5,7.307554792,7,49,40
255,6,7.43556829,8,64,47
255,7,7.028115325,9,81,50
256,1,6.431592198,5,25,16
256,2,6.755150904,6,36,39
256,3,7.187319479,7,49,50
256,4,7.286809869,8,64,50
256,5,7.717584066,9,81,50
256,6,7.446634803,10,100,49
256,7,7.334312514,11,121,48
257,1,7.294786,32,1024,47
257,2,7.382638167,33,1089,47
257,3,6.826654986,34,1156,47
257,4,7.739317405,35,1225,47
257,5,7.210078166,36,1296,47
257,6,7.913556524,37,1369,47
257,7,7.272609988,38,1444,47
258,1,7.14067213,25,625,42
258,2,7.16014171,26,676,45
258,3,7.605419073,27,729,47
258,4,6.71310381,28,784,46
258,5,7.088790871,29,841,44
258,6,6.75013154,30,900,51
258,7,7.053548866,31,961,45
259,1,6.674775954,10,100,49
259,2,6.405160517,11,121,51
259,3,6.900602796,12,144,28
259,4,7.010027593,13,169,50
259,5,6.808595585,14,196,51
259,6,6.754270616,15,225,50
259,7,6.450098024,16,256,52
260,1,7.296752464,10,100,49
260,2,7.31109324,11,121,50
260,3,7.487758772,12,144,49
260,4,7.652447749,13,169,49
260,5,7.920997969,14,196,48
260,6,7.948259105,15,225,48
260,7,8.138529772,16,256,49
261,1,7.140356423,16,256,37
261,2,6.582927371,17,289,50
261,3,6.816265298,18,324,49
261,4,7.257061114,19,361,37
261,5,6.8821055,20,400,47
261,6,7.724920791,21,441,45
261,7,7.493016909,22,484,49
262,1,7.010623581,12,144,49
262,2,7.227982924,13,169,49
262,3,7.754296025,14,196,48
262,4,7.071858071,15,225,49
262,5,7.781505588,16,256,49
262,6,7.676702809,17,289,50
262,7,7.946387509,18,324,49
263,1,6.768012422,10,100,37
263,2,6.920452843,11,121,33
263,3,6.49326632,12,144,43
263,4,6.932398398,13,169,46
263,5,6.76140706,14,196,48
263,6,6.819375889,15,225,49
263,7,6.769619928,16,256,48
264,1,6.359559479,3,9,48
264,2,6.327512275,4,16,35
264,3,6.550566989,5,25,40
264,4,6.816978982,6,36,36
264,5,7.180509462,7,49,28
264,6,6.797771302,8,64,51
264,7,7.363996654,9,81,50
265,1,6.779465748,15,225,49
265,2,7.38482586,16,256,45
265,3,7.460109814,17,289,48
265,4,7.173422303,18,324,49
265,5,7.120301949,19,361,47
265,6,7.71173022,20,400,48
265,7,8.003870885,21,441,47
266,1,7.278578628,21,441,44
266,2,7.274649232,22,484,41
266,3,7.742478769,23,529,43
266,4,8.08514165,24,576,41
266,5,8.128276279,25,625,44
266,6,7.297288693,26,676,43
266,7,7.363759743,27,729,42
267,1,6.759404167,14,196,49
267,2,7.02313829,15,225,49
267,3,7.664931913,16,256,49
267,4,7.385824279,17,289,48
267,5,7.190117385,18,324,48
267,6,7.80569521,19,361,47
267,7,7.440156487,20,400,46
268,1,6.126430963,8,64,51
268,2,6.283408024,9,81,51
268,3,6.262940509,10,100,51
268,4,7.180988342,11,121,50
268,5,6.632117049,12,144,51
268,6,6.955262867,13,169,52
268,7,6.664167329,14,196,51
269,1,6.673320922,21,441,50
269,2,7.422519655,22,484,50
269,3,7.500690701,23,529,52
269,4,7.49212625,24,576,51
269,5,7.283016802,25,625,51
269,6,7.316802381,26,676,49
269,7,8.011784446,27,729,50
270,1,7.844348105,21,441,51
270,2,7.543914816,22,484,49
270,3,8.266298341,23,529,47
270,4,8.245163754,24,576,47
270,5,8.470863382,25,625,47
270,6,8.57229121,26,676,47
270,7,8.08202517,27,729,47
271,1,6.539135294,7,49,50
271,2,6.641219857,8,64,50
271,3,7.112999335,9,81,50
271,4,7.234391412,10,100,50
271,5,7.250984543,11,121,50
271,6,7.147974553,12,144,50
271,7,7.798915591,13,169,50
272,1,6.775844718,6,36,49
272,2,6.732538096,7,49,49
272,3,7.798851625,8,64,51
272,4,7.612932964,9,81,49
272,5,7.781219614,10,100,49
272,6,7.916069697,11,121,50
272,7,7.949697071,12,144,50
273,1,6.820932884,24,576,50
273,2,7.441619473,25,625,40
273,3,7.392736212,26,676,50
273,4,7.594980696,27,729,47
273,5,6.86754359,28,784,48
273,6,7.700203251,29,841,48
273,7,7.367115884,30,900,46
274,1,7.572903838,14,196,49
274,2,7.241930454,15,225,48
274,3,7.100634472,16,256,49
274,4,7.761075567,17,289,48
274,5,7.902763789,18,324,49
274,6,7.965603434,19,361,48
274,7,7.760870549,20,400,48
275,1,6.304282651,1,1,30
275,2,6.857338859,2,4,50
275,3,6.758554492,3,9,50
275,4,7.325682855,4,16,50
275,5,6.754592794,5,25,50
275,6,7.175159327,6,36,50
275,7,7.878379395,7,49,49
276,1,7.423624785,4,16,51
276,2,6.997271859,5,25,52
276,3,6.748770411,6,36,51
276,4,7.707421735,7,49,43
276,5,7.782157747,8,64,50
276,6,7.043360617,9,81,48
276,7,7.772899217,10,100,49
277,1,6.665368953,33,1089,47
277,2,6.89552383,34,1156,48
277,3,7.640547784,35,1225,46
277,4,7.464332465,36,1296,47
277,5,7.149067349,37,1369,47
277,6,7.717573761,38,1444,47
277,7,7.627673132,39,1521,47
278,1,7.465091449,7,49,51
278,2,7.524629932,8,64,49
278,3,7.749787043,9,81,49
278,4,8.062840909,10,100,49
278,5,8.060744418,11,121,48
278,6,7.404079041,12,144,50
278,7,7.51653248,13,169,48
279,1,6.741928713,15,225,50
279,2,6.81958814,16,256,48
279,3,7.20853548,17,289,49
279,4,7.812325066,18,324,49
279,5,7.557516422,19,361,49
279,6,7.91276794,20,400,49
279,7,8.121319035,21,441,49
280,1,6.053957429,29,841,52
280,2,6.995725208,30,900,46
280,3,6.271571414,31,961,51
280,4,6.8417621,32,1024,49
280,5,7.042278014,33,1089,48
280,6,7.200960319,34,1156,47
280,7,7.167400983,35,1225,50
281,1,6.777277882,5,25,36
281,2,6.609510031,6,36,50
281,3,6.585608854,7,49,49
281,4,7.314124549,8,64,50
281,5,7.144105782,9,81,50
281,6,7.369938168,10,100,50
281,7,7.76050185,11,121,49
282,1,7.077560146,18,324,48
282,2,6.849168176,19,361,48
282,3,7.121752414,20,400,49
282,4,7.808844781,21,441,49
282,5,7.929431401,22,484,48
282,6,7.831471472,23,529,45
282,7,7.500304365,24,576,48
283,1,7.812399526,44,1936,50
283,2,6.791283458,45,2025,51
283,3,7.221640584,46,2116,50
283,4,7.210824878,47,2209,50
283,5,7.985961543,48,2304,50
283,6,8.162611001,49,2401,49
283,7,7.735585059,50,2500,49
284,1,7.178566846,29,841,49
284,2,6.572142711,30,900,46
284,3,6.937109064,31,961,49
284,4,7.586283471,32,1024,48
284,5,6.678333952,33,1089,49
284,6,7.013561757,34,1156,49
284,7,7.643059302,35,1225,48
285,1,7.145104803,5,25,49
285,2,7.430175267,6,36,47
285,3,7.068446353,7,49,49
285,4,6.807328317,8,64,49
285,5,7.384882638,9,81,48
285,6,6.982151655,10,100,48
285,7,7.224198836,11,121,48
286,1,6.40723945,11,121,47
286,2,6.631493577,12,144,48
286,3,7.424799326,13,169,48
286,4,7.435700268,14,196,49
286,5,7.272663945,15,225,48
286,6,7.581687021,16,256,48
286,7,7.11124867,17,289,46
287,1,7.123954792,15,225,41
287,2,7.1176396,16,256,42
287,3,6.681393291,17,289,47
287,4,7.221399454,18,324,47
287,5,7.727526346,19,361,48
287,6,7.1432664,20,400,38
287,7,7.738076159,21,441,40
288,1,7.003749564,13,169,49
288,2,7.161015003,14,196,49
288,3,7.480791814,15,225,49
288,4,7.738403687,16,256,49
288,5,8.180705971,17,289,49
288,6,7.163620966,18,324,47
288,7,8.239949525,19,361,46
289,1,7.05649936,28,784,50
289,2,7.270605481,29,841,50
289,3,8.417189373,30,900,49
289,4,7.86211712,31,961,49
289,5,8.208389448,32,1024,49
289,6,8.630115385,33,1089,49
289,7,8.577241863,34,1156,48
290,1,6.54364804,4,16,50
290,2,6.481892641,5,25,49
290,3,7.13725995,6,36,51
290,4,6.435096624,7,49,50
290,5,6.796534505,8,64,50
290,6,7.351099281,9,81,49
290,7,7.556787876,10,100,49
291,1,7.688413441,36,1296,49
291,2,7.610956352,37,1369,46
291,3,7.256602061,38,1444,50
291,4,7.948714203,39,1521,49
291,5,7.383054251,40,1600,48
291,6,7.513407799,41,1681,47
291,7,7.219917022,42,1764,47
292,1,7.183374673,27,729,48
292,2,7.421567165,28,784,48
292,3,7.598891057,29,841,47
292,4,7.097416261,30,900,47
292,5,7.49013385,31,961,48
292,6,7.062279919,32,1024,47
292,7,7.976434731,33,1089,48
293,1,6.225405686,10,100,30
293,2,6.941971353,11,121,50
293,3,6.966792986,12,144,50
293,4,6.716045737,13,169,50
293,5,7.533338353,14,196,50
293,6,7.354564258,15,225,50
293,7,7.444090049,16,256,50
294,1,6.253373917,16,256,49
294,2,6.537224103,17,289,48
294,3,7.080772751,18,324,41
294,4,6.551263623,19,361,49
294,5,7.101014403,20,400,47
294,6,7.0784897,21,441,48
294,7,6.744076563,22,484,47
295,1,6.724154374,22,484,48
295,2,7.525434929,23,529,48
295,3,7.148942623,24,576,48
295,4,7.005113069,25,625,46
295,5,7.365900028,26,676,47
295,6,7.204032701,27,729,47
295,7,7.187649561,28,784,47
296,1,6.635203359,30,900,50
296,2,6.474037673,31,961,47
296,3,7.043558175,32,1024,48
296,4,7.123577771,33,1089,48
296,5,7.067948193,34,1156,39
296,6,7.044806538,35,1225,50
296,7,7.242707409,36,1296,50
297,1,6.946951456,12,144,49
297,2,6.930790824,13,169,48
297,3,6.916819663,14,196,34
297,4,7.239778108,15,225,47
297,5,6.829150776,16,256,48
297,6,7.308581037,17,289,47
297,7,6.861971728,18,324,48
298,1,7.219081956,11,121,50
298,2,6.778684879,12,144,50
298,3,7.652196132,13,169,50
298,4,7.47651725,14,196,49
298,5,6.758009296,15,225,48
298,6,6.531533207,16,256,50
298,7,6.623879794,17,289,50
299,1,6.620775973,35,1225,49
299,2,6.469634103,36,1296,50
299,3,6.890448628,37,1369,49
299,4,6.999149945,38,1444,50
299,5,7.244847707,39,1521,50
299,6,7.39618639,40,1600,50
299,7,7.715187815,41,1681,50
300,1,6.420474424,33,1089,51
300,2,6.561080938,34,1156,51
300,3,7.11297608,35,1225,51
300,4,6.903155974,36,1296,47
300,5,7.419715593,37,1369,49
300,6,7.085396274,38,1444,47
300,7,7.300551708,39,1521,47
301,1,6.642334428,9,81,49
301,2,7.188424549,10,100,49
301,3,7.549941761,11,121,49
301,4,6.949145433,12,144,48
301,5,7.237930499,13,169,46
301,6,7.571992496,14,196,46
301,7,7.408065093,15,225,48
302,1,6.817215753,11,121,36
302,2,7.163493974,12,144,36
302,3,7.234641637,13,169,37
302,4,7.456568849,14,196,38
302,5,7.452758973,15,225,35
302,6,7.073259896,16,256,35
302,7,7.297931985,17,289,36
303,1,6.608207421,2,4,50
303,2,6.422075351,3,9,50
303,3,6.713867951,4,16,49
303,4,8.813644785,5,25,49
303,5,6.774591957,6,36,51
303,6,6.955541371,7,49,49
303,7,7.470435533,8,64,48
304,1,6.643582869,11,121,50
304,2,7.02985416,12,144,51
304,3,7.230040641,13,169,51
304,4,6.899262319,14,196,51
304,5,7.303673267,15,225,51
304,6,6.938221834,16,256,51
304,7,6.591483988,17,289,51
305,1,6.920771189,18,324,50
305,2,7.176934898,19,361,49
305,3,7.602441613,20,400,49
305,4,7.767100962,21,441,49
305,5,7.565509429,22,484,50
305,6,7.743111905,23,529,47
305,7,7.685206655,24,576,48
306,1,7.16036166,18,324,50
306,2,7.209550471,19,361,50
306,3,7.587557761,20,400,50
306,4,6.759531103,21,441,49
306,5,6.537542861,22,484,49
306,6,6.418814639,23,529,49
306,7,7.44623681,24,576,49
307,1,7.172892946,3,9,47
307,2,7.020387389,4,16,52
307,3,7.304731767,5,25,50
307,4,6.838213519,6,36,47
307,5,6.909860717,7,49,49
307,6,7.643627449,8,64,47
307,7,7.340280847,9,81,51
308,1,6.640625951,27,729,46
308,2,7.019825984,28,784,48
308,3,7.440919741,29,841,46
308,4,7.48437932,30,900,46
308,5,7.249769296,31,961,46
308,6,7.484940504,32,1024,40
308,7,7.581720747,33,1089,42
309,1,6.802658612,18,324,48
309,2,6.920744091,19,361,44
309,3,7.045386125,20,400,41
309,4,6.188330852,21,441,33
309,5,6.414379368,22,484,51
309,6,6.549140979,23,529,38
309,7,7.025813884,24,576,51
310,1,7.149086299,13,169,50
310,2,6.910221448,14,196,49
310,3,7.419727552,15,225,36
310,4,6.842179068,16,256,49
310,5,6.973896923,17,289,49
310,6,7.077522597,18,324,49
310,7,7.146091481,19,361,48
311,1,6.977045559,5,25,50
311,2,7.009867475,6,36,50
311,3,6.728124474,7,49,33
311,4,6.804102494,8,64,49
311,5,7.39933796,9,81,49
311,6,7.861916287,10,100,42
311,7,8.02789318,11,121,49
312,1,7.346517477,14,196,36
312,2,7.08472726,15,225,49
312,3,7.33486128,16,256,47
312,4,7.279938689,17,289,49
312,5,6.950234226,18,324,48
312,6,7.41502494,19,361,49
312,7,7.865073545,20,400,49
313,1,6.223272069,8,64,50
313,2,6.512043092,9,81,50
313,3,7.427258679,10,100,50
313,4,7.275286061,11,121,49
313,5,6.832535457,12,144,48
313,6,7.200296033,13,169,48
313,7,7.194946266,14,196,46
314,1,6.387506844,10,100,49
314,2,7.051049486,11,121,50
314,3,6.456965428,12,144,44
314,4,7.358522281,13,169,50
314,5,6.959976979,14,196,50
314,6,7.125135691,15,225,49
314,7,7.939243504,16,256,50
315,1,5.880777328,10,100,36
315,2,6.46540583,11,121,47
315,3,7.188131653,12,144,36
315,4,6.813139695,13,169,47
315,5,6.626991451,14,196,48
315,6,6.883415156,15,225,38
315,7,7.447252131,16,256,48
316,1,7.063005126,30,900,51
316,2,7.330815283,31,961,52
316,3,8.321467683,32,1024,49
316,4,8.689944463,33,1089,50
316,5,7.951779979,34,1156,49
316,6,8.278522096,35,1225,50
316,7,8.871651299,36,1296,50
317,1,6.077032126,12,144,43
317,2,6.638606841,13,169,51
317,3,7.244200407,14,196,35
317,4,7.380324927,15,225,36
317,5,6.431922987,16,256,50
317,6,6.924620493,17,289,48
317,7,7.181159658,18,324,26
318,1,6.471418505,10,100,38
318,2,7.271186109,11,121,49
318,3,6.799033912,12,144,52
318,4,7.133176676,13,169,48
318,5,7.527341338,14,196,27
318,6,6.771281416,15,225,50
318,7,7.820939039,16,256,49
319,1,7.230860245,24,576,47
319,2,6.867524735,25,625,47
319,3,7.602765888,26,676,44
319,4,7.155068312,27,729,47
319,5,6.953585128,28,784,47
319,6,7.557376266,29,841,47
319,7,8.020985767,30,900,40
320,1,6.811710143,20,400,50
320,2,6.712095506,21,441,48
320,3,6.276832972,22,484,50
320,4,7.082146899,23,529,50
320,5,7.1886911,24,576,46
320,6,6.956016554,25,625,51
320,7,7.66130912,26,676,46
321,1,6.304152827,6,36,49
321,2,6.425695327,7,49,50
321,3,6.624646166,8,64,50
321,4,7.262193986,9,81,50
321,5,7.32905305,10,100,50
321,6,7.447865832,11,121,48
321,7,7.007833012,12,144,49
322,1,7.121961597,13,169,48
322,2,7.014342099,14,196,50
322,3,7.615658672,15,225,48
322,4,7.065488663,16,256,47
322,5,7.189912758,17,289,48
322,6,7.113956735,18,324,48
322,7,7.864717007,19,361,47
323,1,6.620457322,12,144,49
323,2,7.011915431,13,169,49
323,3,7.348770879,14,196,50
323,4,7.011389901,15,225,49
323,5,7.355715197,16,256,50
323,6,7.385922742,17,289,46
323,7,7.469392216,18,324,47
324,1,6.591663076,3,9,33
324,2,7.359063203,4,16,50
324,3,6.990516564,5,25,37
324,4,7.346605105,6,36,42
324,5,7.037809153,7,49,32
324,6,7.15677572,8,64,47
324,7,7.893413252,9,81,48
325,1,6.311061323,35,1225,50
325,2,6.63786303,36,1296,50
325,3,6.811881378,37,1369,50
325,4,7.222248224,38,1444,50
325,5,7.266477737,39,1521,50
325,6,7.322038074,40,1600,50
325,7,7.577105171,41,1681,50
326,1,6.791988035,22,484,48
326,2,7.073831801,23,529,47
326,3,7.300502629,24,576,47
326,4,6.895396415,25,625,47
326,5,7.008347362,26,676,47
326,6,7.755668612,27,729,47
326,7,7.317486903,28,784,47
327,1,6.902128796,10,100,39
327,2,6.260834999,11,121,39
327,3,6.440953307,12,144,41
327,4,7.185060721,13,169,37
327,5,6.692784833,14,196,37
327,6,6.396533852,15,225,36
327,7,6.644425802,16,256,36
328,1,7.418586812,31,961,48
328,2,6.884878617,32,1024,48
328,3,7.247461589,33,1089,48
328,4,7.085038713,34,1156,49
328,5,7.746172109,35,1225,48
328,6,7.169259978,36,1296,50
328,7,7.132164075,37,1369,49
329,1,7.143099747,38,1444,49
329,2,7.255079652,39,1521,48
329,3,7.058902354,40,1600,48
329,4,7.601020462,41,1681,48
329,5,7.493770945,42,1764,48
329,6,7.479358983,43,1849,48
329,7,7.19565114,44,1936,48
330,1,6.954022337,35,1225,45
330,2,7.044507545,36,1296,36
330,3,7.655849465,37,1369,36
330,4,7.498776147,38,1444,35
330,5,7.875697437,39,1521,35
330,6,7.332255076,40,1600,35
330,7,7.764159326,41,1681,36
331,1,7.622645307,38,1444,46
331,2,7.10281563,39,1521,49
331,3,7.570451847,40,1600,43
331,4,7.352132091,41,1681,48
331,5,7.287469226,42,1764,47
331,6,8.034201775,43,1849,48
331,7,7.818730066,44,1936,47
332,1,6.394752086,36,1296,30
332,2,5.898497251,37,1369,48
332,3,5.84045559,38,1444,49
332,4,5.966634834,39,1521,46
332,5,6.182884228,40,1600,47
332,6,6.236389015,41,1681,46
332,7,6.589199656,42,1764,48
333,1,6.684929553,6,36,49
333,2,7.340444983,7,49,47
333,3,6.919609601,8,64,50
333,4,7.169071193,9,81,46
333,5,7.584367981,10,100,48
333,6,7.056738056,11,121,48
333,7,7.620584302,12,144,48
334,1,6.534906609,35,1225,50
334,2,6.310055685,36,1296,51
334,3,6.761167427,37,1369,51
334,4,6.566208644,38,1444,50
334,5,6.878342063,39,1521,43
334,6,7.058140491,40,1600,51
334,7,7.374481932,41,1681,49
335,1,6.610521425,24,576,42
335,2,6.843855614,25,625,50
335,3,6.672963119,26,676,47
335,4,6.912038405,27,729,45
335,5,7.451810038,28,784,49
335,6,8.035034181,29,841,46
335,7,7.810315432,30,900,48
336,1,6.7761132,28,784,50
336,2,6.762318947,29,841,49
336,3,7.296208437,30,900,50
336,4,7.49112355,31,961,48
336,5,7.280372842,32,1024,52
336,6,6.945075571,33,1089,50
336,7,6.97349237,34,1156,47
337,1,7.578441332,4,16,49
337,2,6.990343186,5,25,52
337,3,7.462736399,6,36,52
337,4,7.071484065,7,49,50
337,5,7.613219001,8,64,51
337,6,7.632642576,9,81,50
337,7,7.47573097,10,100,50
338,1,6.126920042,9,81,49
338,2,6.186647516,10,100,49
338,3,7.032576284,11,121,49
338,4,6.813233813,12,144,48
338,5,6.827447009,13,169,47
338,6,7.286264267,14,196,47
338,7,7.447240193,15,225,47
339,1,6.069578218,9,81,51
339,2,6.879769017,10,100,50
339,3,6.689889552,11,121,49
339,4,7.030856006,12,144,48
339,5,6.308625722,13,169,49
339,6,6.679129035,14,196,47
339,7,7.216195571,15,225,48
340,1,7.540184191,28,784,23
340,2,6.685775797,29,841,42
340,3,7.571657118,30,900,47
340,4,6.828667002,31,961,47
340,5,7.430460487,32,1024,47
340,6,7.187431427,33,1089,47
340,7,8.029642339,34,1156,47
341,1,7.83884392,7,49,48
341,2,7.186370597,8,64,48
341,3,7.348412705,9,81,49
341,4,7.724250051,10,100,48
341,5,8.229430655,11,121,49
341,6,7.664632404,12,144,48
341,7,8.14916316,13,169,49
342,1,7.375287484,31,961,48
342,2,6.839278179,32,1024,48
342,3,7.492422009,33,1089,47
342,4,7.786191642,34,1156,48
342,5,6.961275964,35,1225,48
342,6,7.944835647,36,1296,48
342,7,7.843657469,37,1369,47
343,1,7.793131817,27,729,45
343,2,7.500394342,28,784,47
343,3,7.650250586,29,841,46
343,4,7.867884052,30,900,46
343,5,8.171665531,31,961,46
343,6,7.535396913,32,1024,45
343,7,7.33979489,33,1089,43
344,1,7.224083397,19,361,49
344,2,7.280840072,20,400,46
344,3,8.285876942,21,441,50
344,4,8.074507083,22,484,47
344,5,7.866725645,23,529,50
344,6,7.736445408,24,576,49
344,7,7.979271686,25,625,48
345,1,7.133488705,17,289,49
345,2,7.101245563,18,324,50
345,3,6.640427659,19,361,50
345,4,7.53944,20,400,50
345,5,7.30111806,21,441,49
345,6,7.421533575,22,484,49
345,7,6.748908442,23,529,49
346,1,7.839145198,22,484,38
346,2,7.80577163,23,529,44
346,3,6.911495564,24,576,42
346,4,7.062590619,25,625,37
346,5,7.521141608,26,676,39
346,6,8.017671957,27,729,36
346,7,8.233352575,28,784,40
347,1,7.061215524,18,324,38
347,2,7.399967155,19,361,39
347,3,7.724351763,20,400,36
347,4,7.197946575,21,441,37
347,5,7.293659541,22,484,39
347,6,7.249181221,23,529,39
347,7,7.997611702,24,576,36
348,1,7.029956518,27,729,48
348,2,7.729491901,28,784,47
348,3,8.368920073,29,841,49
348,4,8.41725214,30,900,48
348,5,8.70445631,31,961,48
348,6,8.471395244,32,1024,35
348,7,8.114004215,33,1089,25
349,1,6.595053042,3,9,51
349,2,7.407002084,4,16,49
349,3,6.748985598,5,25,50
349,4,7.037223218,6,36,50
349,5,7.380772664,7,49,49
349,6,7.91858845,8,64,48
349,7,8.183327471,9,81,49
350,1,6.893007128,37,1369,40
350,2,7.318636127,38,1444,38
350,3,6.945567933,39,1521,46
350,4,7.054122601,40,1600,46
350,5,7.674016969,41,1681,46
350,6,7.081669716,42,1764,44
350,7,8.038748861,43,1849,43
351,1,5.990313283,23,529,49
351,2,6.360926237,24,576,49
351,3,6.748164335,25,625,48
351,4,7.654388678,26,676,51
351,5,7.443760458,27,729,47
351,6,7.411869343,28,784,44
351,7,7.885724626,29,841,50
352,1,6.562228267,5,25,50
352,2,6.720194052,6,36,49
352,3,6.998944236,7,49,49
352,4,7.053989665,8,64,48
352,5,7.357240198,9,81,49
352,6,7.62533818,10,100,48
352,7,7.070488399,11,121,48
353,1,7.845444954,30,900,47
353,2,7.305424982,31,961,48
353,3,9.01180529,32,1024,45
353,4,8.846235578,33,1089,47
353,5,8.797463876,34,1156,47
353,6,8.04740217,35,1225,47
353,7,8.519787461,36,1296,47
354,1,7.37994521,21,441,49
354,2,6.820872975,22,484,47
354,3,6.798940276,23,529,48
354,4,7.242608725,24,576,49
354,5,7.110110873,25,625,49
354,6,7.799375148,26,676,46
354,7,7.295239525,27,729,49
355,1,6.621001969,7,49,47
355,2,6.751515247,8,64,50
355,3,7.018712889,9,81,50
355,4,7.648877926,10,100,51
355,5,6.751910343,11,121,49
355,6,6.6046473,12,144,51
355,7,7.044934906,13,169,51
356,1,6.999695008,4,16,50
356,2,7.344645009,5,25,50
356,3,7.020549278,6,36,50
356,4,7.464853109,7,49,50
356,5,7.348914672,8,64,50
356,6,7.639235682,9,81,51
356,7,7.557606664,10,100,50
357,1,6.531887644,16,256,44
357,2,6.90663162,17,289,49
357,3,6.82116263,18,324,46
357,4,6.911476677,19,361,48
357,5,6.932448505,20,400,48
357,6,7.039603286,21,441,48
357,7,7.93783794,22,484,48
358,1,7.362001926,16,256,40
358,2,7.023372293,17,289,36
358,3,6.829997282,18,324,39
358,4,7.536490274,19,361,35
358,5,6.925207545,20,400,38
358,6,6.960782116,21,441,37
358,7,7.101486347,22,484,36
359,1,6.566108306,36,1296,48
359,2,6.688600564,37,1369,49
359,3,6.880400919,38,1444,40
359,4,6.903354809,39,1521,48
359,5,7.121066491,40,1600,49
359,6,6.767235416,41,1681,39
359,7,7.400612906,42,1764,48
360,1,7.355819778,28,784,48
360,2,7.466492421,29,841,48
360,3,7.747232656,30,900,49
360,4,7.672899525,31,961,48
360,5,7.569507681,32,1024,47
360,6,7.977633501,33,1089,46
360,7,7.667477179,34,1156,48
361,1,6.000107245,5,25,49
361,2,5.850862042,6,36,52
361,3,7.088745144,7,49,20
361,4,7.009919284,8,64,50
361,5,6.755622461,9,81,49
361,6,8.033666148,10,100,48
361,7,7.781911232,11,121,51
362,1,6.620572671,20,400,52
362,2,6.931930502,21,441,52
362,3,7.496105572,22,484,51
362,4,7.267726901,23,529,51
362,5,7.924376096,24,576,52
362,6,7.218092404,25,625,52
362,7,7.242310734,26,676,51
363,1,6.253827097,15,225,49
363,2,6.483373091,16,256,49
363,3,6.373461954,17,289,49
363,4,6.854922737,18,324,42
363,5,6.82042927,19,361,34
363,6,7.347442871,20,400,47
363,7,7.166567413,21,441,47
364,1,6.878120357,20,400,49
364,2,6.705117836,21,441,47
364,3,6.714691653,22,484,48
364,4,6.901539685,23,529,47
364,5,7.106782092,24,576,48
364,6,7.242077568,25,625,47
364,7,7.078379462,26,676,47
365,1,7.367936712,32,1024,48
365,2,7.318948097,33,1089,49
365,3,5.615250207,34,1156,49
365,4,7.834445276,35,1225,50
365,5,8.342848736,36,1296,48
365,6,8.128205062,37,1369,47
365,7,8.162541369,38,1444,49
366,1,6.661148568,12,144,47
366,2,6.835842209,13,169,50
366,3,6.958867074,14,196,51
366,4,6.009881148,15,225,46
366,5,7.511119954,16,256,52
366,6,7.573884566,17,289,51
366,7,6.92655857,18,324,50
367,1,6.715648989,25,625,50
367,2,7.646859202,26,676,42
367,3,7.626076684,27,729,49
367,4,7.36569957,28,784,48
367,5,7.872147287,29,841,38
367,6,7.418908692,30,900,50
367,7,7.97290242,31,961,49
368,1,6.594770108,9,81,49
368,2,7.334831662,10,100,49
368,3,7.56709824,11,121,49
368,4,7.031046397,12,144,47
368,5,7.79347825,13,169,49
368,6,7.50801636,14,196,48
368,7,8.030868433,15,225,48
369,1,7.066122588,2,4,50
369,2,7.054684298,3,9,50
369,3,7.682341275,4,16,50
369,4,7.127658605,5,25,49
369,5,7.166971255,6,36,50
369,6,7.071041429,7,49,49
369,7,7.642586434,8,64,48
370,1,7.154453171,9,81,49
370,2,7.332499254,10,100,49
370,3,7.327309672,11,121,49
370,4,6.97915786,12,144,49
